date,uuid,lat,lng,alt,speed,heading,elapsed,distance
2012-09-05T22:46:08Z,482dc171ef0342b79134d77de0f31c4f,37.44422198333334,-122.16046575,70.34748649597168,0,229.8749237060547,23.99984604120255,84.08740095225868
2012-09-05T22:46:34Z,482dc171ef0342b79134d77de0f31c4f,37.44411086666666,-122.1599152833333,47.34718322753906,0,229.8749237060547,50.00046002864838,134.3357802734692
2012-09-05T22:46:39Z,482dc171ef0342b79134d77de0f31c4f,37.44409515,-122.1598304666667,47.34712982177734,0,229.8749237060547,55.00936698913574,142.0413501270249
2012-09-05T22:46:48Z,482dc171ef0342b79134d77de0f31c4f,37.44402121666667,-122.1596164666667,46.34706878662109,0,229.8749237060547,63.99916702508926,162.6798432174373
2012-09-05T22:47:25Z,482dc171ef0342b79134d77de0f31c4f,37.44354971666667,-122.1597633,42.3480339050293,0,229.8749237060547,101.0109210014343,216.5987630487582
2012-09-05T22:47:35Z,482dc171ef0342b79134d77de0f31c4f,37.44334488333333,-122.1599041166667,40.34852981567383,0,229.8749237060547,111.0085220336914,242.523629812067
2012-09-05T22:47:44Z,482dc171ef0342b79134d77de0f31c4f,37.44322830000001,-122.1598612666667,38.34870147705078,0,229.8749237060547,120.0000060200691,256.0069215598435
2012-09-05T22:47:48Z,482dc171ef0342b79134d77de0f31c4f,37.443195,-122.1598020166667,38.34870338439941,0,229.8749237060547,124.0032700300217,262.4217521792407
2012-09-05T22:47:51Z,482dc171ef0342b79134d77de0f31c4f,37.44312668333334,-122.159759,37.34878158569336,0,229.8749237060547,127.0045630335808,270.9058676497331
2012-09-05T22:47:57Z,482dc171ef0342b79134d77de0f31c4f,37.44304683333333,-122.1597064166667,35.348876953125,0,229.8749237060547,133.0077630281448,280.915447678986
2012-09-05T22:48:03Z,482dc171ef0342b79134d77de0f31c4f,37.4429617,-122.1596202166667,34.34895324707031,0,229.8749237060547,139.0067430138588,293.0589046754232
2012-09-05T22:48:33Z,482dc171ef0342b79134d77de0f31c4f,37.44270403333334,-122.1594706166667,29.34927749633789,0,229.8749237060547,169.008436024189,324.5719081247254
2012-09-05T22:48:48Z,482dc171ef0342b79134d77de0f31c4f,37.44253906666667,-122.1591957666667,28.34930801391602,0,229.8749237060547,184.0004749894142,355.0152212085013
2012-09-05T22:48:52Z,482dc171ef0342b79134d77de0f31c4f,37.44252539999999,-122.1591859666667,28.34932327270508,0,229.8749237060547,188.4976519942284,355.0152212085013
